Timestamp ,X ,Y ,Z
1675286385.8362956 ,[0.00338549] ,[0.0044517] ,[0.0752017]
1675286385.8570318 ,[0.00324976] ,[0.00264569] ,[0.07523162]
1675286385.8762398 ,[0.00314118] ,[0.00120096] ,[0.0752592]
1675286385.8960786 ,[0.00305432] ,[7.85207177e-05] ,[0.07513006]
1675286385.9140697 ,[0.00298484] ,[-0.00085261] ,[0.0751656]
1675286385.932465 ,[0.00292927] ,[-0.00159742] ,[0.07519836]
1675286385.9524949 ,[0.00288482] ,[-0.00219317] ,[0.07522855]
1675286385.970478 ,[0.00284926] ,[-0.00266967] ,[0.07525638]
1675286385.9896963 ,[0.00333499] ,[0.00377124] ,[0.07534748]
1675286386.0101984 ,[0.00293254] ,[0.00882156] ,[0.07588928]
1675286386.034319 ,[0.0026106] ,[0.01286167] ,[0.07638862]
1675286386.0528886 ,[0.00262992] ,[0.00937384] ,[0.07632552]
1675286386.0721607 ,[0.00264539] ,[0.00658363] ,[0.07626736]
1675286386.0916185 ,[0.00317193] ,[0.01120666] ,[0.07612658]
1675286386.1120024 ,[0.00307899] ,[0.00804977] ,[0.07608402]
1675286386.1314652 ,[0.00300465] ,[0.00552431] ,[0.0760448]
1675286386.1494694 ,[0.00294518] ,[0.003504] ,[0.07600866]
1675286386.1694605 ,[0.00289762] ,[0.00188782] ,[0.07597535]
1675286386.187756 ,[0.00285957] ,[0.00066177] ,[0.07563553]
1675286386.2071984 ,[0.00282914] ,[-0.00031898] ,[0.07532236]
1675286386.2260945 ,[0.00280481] ,[-0.00113705] ,[0.07518829]
1675286386.2448838 ,[0.00329951] ,[0.00503047] ,[0.0751321]
1675286386.2637146 ,[0.00369526] ,[0.00996435] ,[0.07508031]
1675286386.2832894 ,[0.00349769] ,[0.00705615] ,[0.07511978]
1675286386.3033721 ,[0.00333963] ,[0.00472963] ,[0.07515615]
1675286386.3210166 ,[0.00344761] ,[0.01624463] ,[0.07577123]
1675286386.3408916 ,[0.00353398] ,[0.02545625] ,[0.0763381]
1675286386.3599832 ,[0.00336867] ,[0.01944897] ,[0.07627898]
1675286386.381115 ,[0.00323643] ,[0.01464315] ,[0.07622449]
1675286386.4010289 ,[0.00313064] ,[0.01079851] ,[0.07617427]
1675286386.4203336 ,[0.00304601] ,[0.00768987] ,[0.07628257]
1675286386.4396293 ,[0.00297832] ,[0.00520301] ,[0.07638238]
1675286386.4594972 ,[0.00292417] ,[0.00324656] ,[0.07631979]
1675286386.4805293 ,[0.00288086] ,[0.00168147] ,[0.07626211]
1675286386.5014882 ,[0.00284622] ,[0.00042948] ,[0.07620895]
1675286386.5220435 ,[0.00281851] ,[-0.00053876] ,[0.0760054]
1675286386.5414984 ,[0.00279635] ,[-0.00131326] ,[0.07581781]
1675286386.5604687 ,[0.00277863] ,[-0.00196604] ,[0.07579948]
1675286386.5813763 ,[0.00276447] ,[-0.00248816] ,[0.07578259]
1675286386.6008177 ,[0.00275314] ,[-0.00290575] ,[0.07576703]
1675286386.621191 ,[0.00274409] ,[-0.00323973] ,[0.07575268]
1675286386.6400368 ,[0.00273685] ,[-0.00350681] ,[0.07573947]
1675286386.659636 ,[0.00324524] ,[0.00313478] ,[0.0756401]
1675286386.6788251 ,[0.00313777] ,[0.00159278] ,[0.07563571]
1675286386.6976724 ,[0.0030518] ,[0.00035925] ,[0.07563166]
1675286386.7167048 ,[0.0034972] ,[0.00622766] ,[0.07554075]
1675286386.7374446 ,[0.0038535] ,[0.01092225] ,[0.07545696]
1675286386.7552886 ,[0.00362437] ,[0.00788941] ,[0.07515782]
1675286386.776818 ,[0.00344107] ,[0.00546319] ,[0.07488212]
1675286386.7962954 ,[0.00329444] ,[0.00342249] ,[0.07509172]
1675286386.8164766 ,[0.00369129] ,[0.00871155] ,[0.07489051]
1675286386.8384724 ,[0.00400877] ,[0.01294263] ,[0.07470506]
1675286386.8599112 ,[0.00374857] ,[0.00947201] ,[0.07461941]
1675286386.8817494 ,[0.00354042] ,[0.00669556] ,[0.07454048]
1675286386.9028628 ,[0.00388806] ,[0.01126321] ,[0.07468775]
1675286386.923721 ,[0.003652] ,[0.00809514] ,[0.07475803]
1675286386.942426 ,[0.00346316] ,[0.00556074] ,[0.07482279]
1675286386.9626758 ,[0.00359595] ,[-0.00335551] ,[0.07434598]
1675286386.9828458 ,[0.00341832] ,[-0.00356615] ,[0.07428849]
1675286387.0032282 ,[0.00327622] ,[-0.00373457] ,[0.0742355]
1675286387.0219758 ,[0.00316254] ,[-0.00390246] ,[0.07434123]
1675286387.0430365 ,[0.00307161] ,[-0.00403666] ,[0.07443868]
1675286387.0625095 ,[0.00299886] ,[-0.00414392] ,[0.07452848]
1675286387.0817912 ,[0.00294068] ,[-0.00419637] ,[0.07445669]
1675286387.1029108 ,[0.00289413] ,[-0.00423822] ,[0.07439053]
1675286387.122846 ,[0.00285691] ,[-0.00427159] ,[0.07432955]
1675286387.1408913 ,[0.00282713] ,[-0.00429819] ,[0.07427336]
1675286387.159636 ,[0.00280332] ,[-0.00435263] ,[0.07437613]
1675286387.178629 ,[0.00278428] ,[-0.00436281] ,[0.07431629]
1675286387.197976 ,[0.00276905] ,[-0.00437086] ,[0.07426114]
1675286387.2159736 ,[0.00275688] ,[-0.00441045] ,[0.07436487]
1675286387.2366076 ,[0.00274714] ,[-0.00444202] ,[0.07446048]
1675286387.255885 ,[0.00273937] ,[-0.00446718] ,[0.07454859]
1675286387.27629 ,[0.00273315] ,[-0.0044872] ,[0.07462979]
1675286387.2965045 ,[0.00272819] ,[-0.00450311] ,[0.07470464]
1675286387.3173025 ,[0.00323839] ,[0.00233941] ,[0.07468643]
1675286387.338568 ,[0.00364654] ,[0.0078133] ,[0.07466964]
1675286387.357744 ,[0.00345888] ,[0.0053371] ,[0.07474137]
1675286387.376599 ,[0.00330876] ,[0.0033562] ,[0.07480747]
1675286387.395464 ,[0.00318867] ,[0.0018048] ,[0.07471383]
1675286387.413601 ,[0.0030926] ,[0.00056376] ,[0.07462753]
1675286387.4325254 ,[0.00301576] ,[-0.000429] ,[0.074548]
1675286387.4530263 ,[0.00295428] ,[-0.00125639] ,[0.07462926]
1675286387.4730113 ,[0.00290511] ,[-0.00191821] ,[0.07470416]
1675286387.4922605 ,[0.00286578] ,[-0.00244758] ,[0.07477319]
1675286387.5102594 ,[0.00283432] ,[-0.00287098] ,[0.0748368]
1675286387.5302696 ,[0.00280917] ,[-0.00320961] ,[0.07489544]
1675286387.5487065 ,[0.00278905] ,[-0.00348042] ,[0.07494947]
1675286387.5694795 ,[0.00277296] ,[-0.00369697] ,[0.07499927]
1675286387.5882604 ,[0.00276009] ,[-0.00383686] ,[0.07489061]
1675286387.607696 ,[0.00274981] ,[-0.00394867] ,[0.07479047]
1675286387.6288338 ,[0.00274159] ,[-0.00407128] ,[0.07485274]
1675286387.6495824 ,[0.00273502] ,[-0.00416928] ,[0.07491013]
1675286387.671422 ,[0.00272977] ,[-0.00424757] ,[0.07496302]
1675286387.6922853 ,[0.00323974] ,[0.00254503] ,[0.07492458]
1675286387.7133956 ,[0.00364771] ,[0.00797899] ,[0.07488916]
1675286387.7326128 ,[0.00345991] ,[0.00547084] ,[0.0749437]
1675286387.7513025 ,[0.00330967] ,[0.00346437] ,[0.07499397]
1675286387.7702792 ,[0.00318949] ,[0.00185925] ,[0.07504029]
1675286387.7902396 ,[0.00309335] ,[0.00050958] ,[0.07539214]
1675286387.8094583 ,[0.00301644] ,[-0.00057009] ,[0.07571641]
1675286387.8280106 ,[0.00295492] ,[-0.00136808] ,[0.07570611]
1675286387.8467112 ,[0.00341987] ,[0.00484875] ,[0.07560944]
1675286387.8662071 ,[0.00379182] ,[0.00982207] ,[0.07552034]
1675286387.8862147 ,[0.0035752] ,[0.00694541] ,[0.07552541]
1675286387.9059086 ,[0.00340191] ,[0.00464412] ,[0.07553009]
1675286387.9249809 ,[0.00377745] ,[0.00962516] ,[0.07559986]
1675286387.9448261 ,[0.00407786] ,[0.01360983] ,[0.07566416]
1675286387.9647448 ,[0.00408789] ,[0.00308657] ,[0.07512146]
1675286387.9828706 ,[0.00381203] ,[0.00159028] ,[0.07500325]
1675286388.0031283 ,[0.00359135] ,[0.00039331] ,[0.0748943]
1675286388.0217032 ,[0.00341481] ,[-0.00059745] ,[0.07494845]
1675286388.04092 ,[0.00327358] ,[-0.00138998] ,[0.07499837]
1675286388.0594883 ,[0.0031606] ,[-0.00199065] ,[0.07488981]
1675286388.0785732 ,[0.00307022] ,[-0.00250437] ,[0.07494432]
1675286388.097568 ,[0.00299792] ,[-0.00291526] ,[0.07499456]
1675286388.115948 ,[0.00345425] ,[0.00361127] ,[0.07495367]
1675286388.1371014 ,[0.00381931] ,[0.00883236] ,[0.07491599]
1675286388.156517 ,[0.00359717] ,[0.0061539] ,[0.07496846]
1675286388.1744626 ,[0.00341947] ,[0.00401119] ,[0.07501681]
1675286388.1956239 ,[0.00327731] ,[0.00229708] ,[0.07506137]
1675286388.2165086 ,[0.00316359] ,[0.00092585] ,[0.07510245]
1675286388.2365143 ,[0.00307262] ,[-0.00017106] ,[0.0751403]
1675286388.255651 ,[0.00351401] ,[0.00580664] ,[0.075088]
1675286388.2755558 ,[0.00386711] ,[0.01058865] ,[0.0750398]
1675286388.294827 ,[0.00363542] ,[0.00755893] ,[0.07508257]
1675286388.315303 ,[0.00345006] ,[0.00513519] ,[0.07512198]
1675286388.3348818 ,[0.00330179] ,[0.00319625] ,[0.07515831]
1675286388.3532975 ,[0.00369733] ,[0.00850032] ,[0.07510461]
1675286388.3732972 ,[0.00401375] ,[0.0127434] ,[0.07505511]
1675286388.3914747 ,[0.00375271] ,[0.00928253] ,[0.07509669]
1675286388.411102 ,[0.00354389] ,[0.00651387] ,[0.075135]
1675286388.4305 ,[0.00337683] ,[0.00433225] ,[0.07501575]
1675286388.4490674 ,[0.00324319] ,[0.00252078] ,[0.07521499]
1675286388.4710715 ,[0.00313628] ,[0.00107166] ,[0.07539861]
1675286388.4907365 ,[0.00305076] ,[-2.13227077e-05] ,[0.0752587]
1675286388.5092664 ,[0.00298235] ,[-0.00089564] ,[0.07512976]
1675286388.5278444 ,[0.00292762] ,[-0.00166124] ,[0.07532006]
1675286388.5481102 ,[0.00288385] ,[-0.00227364] ,[0.07549545]
1675286388.5697253 ,[0.00284884] ,[-0.00276347] ,[0.07565709]
1675286388.589749 ,[0.00282084] ,[-0.00312227] ,[0.07565149]
1675286388.6103973 ,[0.00279844] ,[-0.00340923] ,[0.07564633]
1675286388.6312358 ,[0.00329469] ,[0.00318331] ,[0.07570703]
1675286388.649506 ,[0.00369169] ,[0.00849034] ,[0.07561033]
1675286388.6699579 ,[0.00400927] ,[0.0127358] ,[0.07552121]
1675286388.6890361 ,[0.00374916] ,[0.00927683] ,[0.07552627]
1675286388.7076764 ,[0.00354107] ,[0.00650969] ,[0.07553093]
1675286388.7265296 ,[0.0033746] ,[0.00429601] ,[0.07553523]
1675286388.7464154 ,[0.00324144] ,[0.00252513] ,[0.07553919]
1675286388.7650616 ,[0.00313491] ,[0.00110849] ,[0.07554284]
1675286388.7837305 ,[0.00304969] ,[-2.47529315e-05] ,[0.07554621]
1675286388.8037448 ,[0.00298152] ,[-0.00093127] ,[0.07554931]
1675286388.8221874 ,[0.00344115] ,[0.00519874] ,[0.07546499]
1675286388.8420076 ,[0.00380885] ,[0.0101026] ,[0.07538727]
1675286388.8603284 ,[0.00358883] ,[0.00717037] ,[0.07540284]
1675286388.8800645 ,[0.00341282] ,[0.00482462] ,[0.07541718]
1675286388.9014792 ,[0.00327201] ,[0.00294807] ,[0.07543041]
1675286388.9201734 ,[0.00367353] ,[0.00830205] ,[0.07535541]
1675286388.9396458 ,[0.00399474] ,[0.01258507] ,[0.07528629]
1675286388.9581435 ,[0.00425169] ,[0.01601129] ,[0.07522259]
1675286388.9773781 ,[0.00445723] ,[0.01875207] ,[0.07516388]
1675286388.9982212 ,[0.00410749] ,[0.01408934] ,[0.07519697]
1675286389.017094 ,[0.0038277] ,[0.01042597] ,[0.07491834]
1675286389.0376647 ,[0.00360387] ,[0.0074953] ,[0.07466156]
1675286389.0580862 ,[0.00393897] ,[0.01190601] ,[0.07479948]
1675286389.0769877 ,[0.00420704] ,[0.01543439] ,[0.07492659]
1675286389.0974393 ,[0.00442148] ,[0.01829004] ,[0.07489109]
1675286389.1160853 ,[0.00407885] ,[0.01375246] ,[0.07479101]
1675286389.1363676 ,[0.00380475] ,[0.01012241] ,[0.07469877]
1675286389.154766 ,[0.00409963] ,[0.01400716] ,[0.07483377]
1675286389.174888 ,[0.00433553] ,[0.01711477] ,[0.0749582]
1675286389.194254 ,[0.00401006] ,[0.0128119] ,[0.07485286]
1675286389.2150452 ,[0.0037497] ,[0.00936962] ,[0.07475577]
1675286389.2337067 ,[0.0035414] ,[0.00658257] ,[0.07482086]
1675286389.2525218 ,[0.00388894] ,[0.01120813] ,[0.07479366]
1675286389.2712038 ,[0.00416695] ,[0.01490841] ,[0.0747686]
1675286389.2911608 ,[0.00387518] ,[0.01101329] ,[0.07483268]
1675286389.311986 ,[0.00364177] ,[0.00789722] ,[0.07489175]
1675286389.3330145 ,[0.00396921] ,[0.01225956] ,[0.074859]
1675286389.353459 ,[0.00371698] ,[0.0088941] ,[0.074916]
1675286389.3758361 ,[0.00351521] ,[0.00620178] ,[0.07496854]
1675286389.3965824 ,[0.00335379] ,[0.00404797] ,[0.07501696]
1675286389.417263 ,[0.00322466] ,[0.00232498] ,[0.07506159]
1675286389.4392302 ,[0.00363552] ,[0.00776868] ,[0.07516817]
1675286389.4607065 ,[0.0039642] ,[0.01215662] ,[0.07511376]
1675286389.4815702 ,[0.00422713] ,[0.01566679] ,[0.07506362]
1675286389.502905 ,[0.0039233] ,[0.01165284] ,[0.07495003]
1675286389.5243254 ,[0.00368024] ,[0.00844171] ,[0.07484535]
1675286389.5444932 ,[0.00348579] ,[0.00587285] ,[0.07474887]
1675286389.566589 ,[0.00333024] ,[0.00378455] ,[0.07481452]
1675286389.5870078 ,[0.0032058] ,[0.00211398] ,[0.07487503]
1675286389.6079974 ,[0.00310625] ,[0.00077759] ,[0.07493079]
1675286389.6272895 ,[0.00302662] ,[-0.00029144] ,[0.07498218]
1675286389.648251 ,[0.00296292] ,[-0.00114658] ,[0.07502955]
1675286389.6690414 ,[0.00291197] ,[-0.00183061] ,[0.07507321]
1675286389.6895225 ,[0.00287122] ,[-0.00237774] ,[0.07511344]
1675286389.7091272 ,[0.00283862] ,[-0.00281535] ,[0.07515052]
1675286389.7296102 ,[0.00281255] ,[-0.00313209] ,[0.07503014]
1675286389.7480679 ,[0.0027917] ,[-0.00338538] ,[0.07491919]
1675286389.766614 ,[0.00277503] ,[-0.00358793] ,[0.07481694]
1675286389.7857335 ,[0.00327586] ,[0.00307203] ,[0.07479008]
1675286389.8045087 ,[0.00367652] ,[0.00839985] ,[0.07476532]
1675286389.8233607 ,[0.00399703] ,[0.01262882] ,[0.07489515]
1675286389.8430943 ,[0.00425343] ,[0.01601181] ,[0.07501481]
1675286389.8631265 ,[0.00422823] ,[0.00500721] ,[0.07452312]
1675286389.8829668 ,[0.00443837] ,[0.00994772] ,[0.0745193]
1675286389.9042435 ,[0.00460646] ,[0.01389996] ,[0.07451578]
1675286389.924217 ,[0.0039499] ,[0.01692616] ,[0.07512302]
1675286389.943835 ,[0.00342466] ,[0.01934692] ,[0.07568266]
1675286389.963343 ,[0.00328134] ,[0.01456359] ,[0.07567514]
1675286389.9854877 ,[0.00316668] ,[0.01073693] ,[0.07566821]
1675286390.0075724 ,[0.00307497] ,[0.00767564] ,[0.07566182]
1675286390.0279553 ,[0.0030016] ,[0.00522665] ,[0.07565594]
1675286390.0486042 ,[0.00294291] ,[0.00326752] ,[0.07565052]
1675286390.0693266 ,[0.00261911] ,[0.00842002] ,[0.07616882]
1675286390.0888867 ,[0.00263695] ,[0.00582212] ,[0.07612319]
1675286390.1075542 ,[0.00265122] ,[0.00374386] ,[0.07608115]
1675286390.1267664 ,[0.00266265] ,[0.00208132] ,[0.0760424]
1675286390.1474378 ,[0.0026718] ,[0.00075136] ,[0.07600669]
1675286390.1668868 ,[0.00319329] ,[0.00654262] ,[0.0758866]
1675286390.1862097 ,[0.00309631] ,[0.00428735] ,[0.07601767]
1675286390.2058647 ,[0.00301873] ,[0.0024832] ,[0.07613847]
1675286390.2250679 ,[0.00295667] ,[0.00103996] ,[0.07624981]
1675286390.243973 ,[0.00290704] ,[-0.00011456] ,[0.07635242]
1675286390.2647214 ,[0.00286733] ,[-0.00100512] ,[0.07629242]
1675286390.2856617 ,[0.00334974] ,[0.00513766] ,[0.07614993]
1675286390.3062177 ,[0.00373565] ,[0.01005175] ,[0.07601861]
1675286390.327994 ,[0.00353021] ,[0.0071277] ,[0.07598478]
1675286390.3495495 ,[0.00336586] ,[0.00478851] ,[0.07595359]
1675286390.3703666 ,[0.00346879] ,[0.01635797] ,[0.07620482]
1675286390.392007 ,[0.00331672] ,[0.0121724] ,[0.07615639]
1675286390.4121163 ,[0.00319508] ,[0.00882396] ,[0.07611176]
1675286390.4317143 ,[0.00361192] ,[0.0130004] ,[0.07598344]
1675286390.450871 ,[0.00343123] ,[0.00955304] ,[0.07564326]
1675286390.4703448 ,[0.00328668] ,[0.00679519] ,[0.07532974]
1675286390.4900641 ,[0.0036852] ,[0.01137729] ,[0.07526272]
1675286390.5103557 ,[0.00400401] ,[0.0150428] ,[0.07520096]
1675286390.5310776 ,[0.00374488] ,[0.01111987] ,[0.07523123]
1675286390.5494688 ,[0.00353758] ,[0.00794859] ,[0.07541369]
1675286390.5713174 ,[0.00337175] ,[0.00541161] ,[0.07558186]
1675286390.5906935 ,[0.00323908] ,[0.00344831] ,[0.07542771]
1675286390.609463 ,[0.00313295] ,[0.00187775] ,[0.07528565]
1675286390.6276605 ,[0.00304806] ,[0.0005881] ,[0.07530928]
1675286390.6480243 ,[0.00298015] ,[-0.00041027] ,[0.07517651]
1675286390.6671152 ,[0.00292583] ,[-0.00120888] ,[0.07505414]
1675286390.686542 ,[0.00288237] ,[-0.00188094] ,[0.07509592]
1675286390.7075298 ,[0.00284762] ,[-0.0024185] ,[0.07513443]
1675286390.72678 ,[0.00281982] ,[-0.00288143] ,[0.0753245]
1675286390.7458088 ,[0.00279759] ,[-0.00325167] ,[0.07549967]
1675286390.765939 ,[0.00277982] ,[-0.0035148] ,[0.07550653]
1675286390.784793 ,[0.0027656] ,[-0.0037252] ,[0.07551286]
1675286390.8040895 ,[0.00275424] ,[-0.00389342] ,[0.0755187]
1675286390.8232708 ,[0.00274515] ,[-0.0040279] ,[0.07552408]
1675286390.8440459 ,[0.00273789] ,[-0.00413538] ,[0.07552904]
1675286390.8635643 ,[0.00324625] ,[0.00260074] ,[0.07559906]
1675286390.882179 ,[0.00313877] ,[0.0011675] ,[0.07559815]
1675286390.9028828 ,[0.00305279] ,[2.09760909e-05] ,[0.0755973]
1675286390.9223464 ,[0.00298401] ,[-0.00089616] ,[0.07559653]
1675286390.9417963 ,[0.00292899] ,[-0.00162979] ,[0.07559581]
1675286390.9604297 ,[0.00288498] ,[-0.00218334] ,[0.07544059]
1675286390.9798348 ,[0.00284978] ,[-0.00262609] ,[0.07529754]
1675286390.9993165 ,[0.00282163] ,[-0.00301347] ,[0.07532027]
1675286391.018097 ,[0.00279911] ,[-0.00332327] ,[0.07534121]
1675286391.0383618 ,[0.00278111] ,[-0.00357102] ,[0.07536051]
1675286391.0587907 ,[0.00276671] ,[-0.00373587] ,[0.07522375]
1675286391.0772226 ,[0.0027552] ,[-0.00386765] ,[0.0750977]
1675286391.096154 ,[0.002746] ,[-0.00400624] ,[0.07513609]
1675286391.1153831 ,[0.00273864] ,[-0.00411702] ,[0.07517148]
1675286391.135911 ,[0.00273276] ,[-0.00420554] ,[0.07520409]
1675286391.155779 ,[0.00272807] ,[-0.00427627] ,[0.07523415]
1675286391.1757731 ,[0.00272432] ,[-0.00433275] ,[0.07526186]
1675286391.195049 ,[0.00272133] ,[-0.00437784] ,[0.07528739]
1675286391.2157383 ,[0.00271894] ,[-0.00441381] ,[0.07531092]
1675286391.2356026 ,[0.00271704] ,[-0.00440924] ,[0.07517805]
1675286391.2555196 ,[0.00271553] ,[-0.00440548] ,[0.0750556]
1675286391.2753136 ,[0.00271432] ,[-0.00440238] ,[0.07494274]
1675286391.293929 ,[0.00271336] ,[-0.00443307] ,[0.07499329]
1675286391.3138998 ,[0.0027126] ,[-0.00445753] ,[0.07503988]
1675286391.3331566 ,[0.002712] ,[-0.00444373] ,[0.07492826]
1675286391.3515208 ,[0.00271153] ,[-0.00446587] ,[0.07497996]
1675286391.3711574 ,[0.00271116] ,[-0.00448348] ,[0.0750276]
1675286391.3900537 ,[0.00322503] ,[0.00232454] ,[0.07513696]
1675286391.4092817 ,[0.00363612] ,[0.00777081] ,[0.07523775]
1675286391.4270978 ,[0.00345081] ,[0.00533892] ,[0.07511063]
1675286391.446525 ,[0.00330257] ,[0.00339345] ,[0.07499347]
1675286391.467915 ,[0.00318398] ,[0.00180386] ,[0.07504005]
1675286391.4867342 ,[0.00308911] ,[0.00053226] ,[0.07508299]
1675286391.5067496 ,[0.00301323] ,[-0.00048495] ,[0.07512256]
1675286391.5270653 ,[0.00295252] ,[-0.00129864] ,[0.07515904]
1675286391.5470393 ,[0.00290396] ,[-0.00194952] ,[0.07519265]
1675286391.5659134 ,[0.00286512] ,[-0.00253579] ,[0.07553278]
1675286391.5846055 ,[0.00283405] ,[-0.00293907] ,[0.0755371]
1675286391.6044502 ,[0.00280921] ,[-0.00326161] ,[0.07554108]
1675286391.6233819 ,[0.00278934] ,[-0.00351955] ,[0.07554476]
1675286391.6430526 ,[0.00277344] ,[-0.00372582] ,[0.07554814]
1675286391.6611843 ,[0.00276074] ,[-0.00389074] ,[0.07555126]
1675286391.6811607 ,[0.00275058] ,[-0.00402259] ,[0.07555414]
1675286391.6998796 ,[0.00325662] ,[0.00276059] ,[0.07531697]
1675286391.71984 ,[0.00314728] ,[0.00133167] ,[0.07518365]
1675286391.7404764 ,[0.00305981] ,[0.00018861] ,[0.07506079]
1675286391.7609935 ,[0.00298984] ,[-0.00075904] ,[0.07510211]
1675286391.7820761 ,[0.00293387] ,[-0.00151708] ,[0.0751402]
1675286391.8023138 ,[0.0028891] ,[-0.00212344] ,[0.07517531]
1675286391.8222425 ,[0.00285329] ,[-0.00260845] ,[0.07520766]
1675286391.8415568 ,[0.00282465] ,[-0.00299637] ,[0.07523748]
1675286391.8600416 ,[0.00280174] ,[-0.00323982] ,[0.07495585]
1675286391.8791835 ,[0.00278342] ,[-0.00343449] ,[0.0746963]
1675286391.8979924 ,[0.00276877] ,[-0.0036237] ,[0.07461164]
1675286391.9185073 ,[0.00275706] ,[-0.00380824] ,[0.07468819]
1675286391.9374897 ,[0.00274769] ,[-0.00395579] ,[0.07475873]
1675286391.9572964 ,[0.00274021] ,[-0.00407374] ,[0.07482375]
1675286391.976919 ,[0.00273423] ,[-0.00416802] ,[0.07488367]
1675286391.996534 ,[0.00245259] ,[0.00250867] ,[0.07530952]
1675286392.0164719 ,[0.0022273] ,[0.00784987] ,[0.07570199]
1675286392.0383577 ,[0.0028381] ,[0.01219266] ,[0.07575853]
1675286392.0584614 ,[0.00332673] ,[0.01566671] ,[0.07581063]
1675286392.0787826 ,[0.00371762] ,[0.01844574] ,[0.07585866]
1675286392.0989017 ,[0.00351616] ,[0.01384673] ,[0.07583746]
1675286392.1177197 ,[0.00386916] ,[0.01702267] ,[0.07573075]
1675286392.137644 ,[0.00415154] ,[0.01956322] ,[0.07563239]
1675286392.1567984 ,[0.00437743] ,[0.02156229] ,[0.07569439]
1675286392.175731 ,[0.00455812] ,[0.02316132] ,[0.07575153]
1675286392.1948867 ,[0.00470266] ,[0.02447344] ,[0.07565155]
1675286392.2147205 ,[0.00481828] ,[0.0255229] ,[0.07555941]
1675286392.234571 ,[0.00439659] ,[0.01950706] ,[0.07556168]
1675286392.2539027 ,[0.00405924] ,[0.01469437] ,[0.07556378]
1675286392.2739463 ,[0.00378935] ,[0.01084422] ,[0.07556571]
1675286392.2949233 ,[0.00385731] ,[0.00090961] ,[0.07487448]
1675286392.3136563 ,[0.00391168] ,[-0.00703781] ,[0.07423744]
1675286392.3332014 ,[0.00367129] ,[-0.00650766] ,[0.07418878]
1675286392.353342 ,[0.00347899] ,[-0.00608343] ,[0.07414393]
1675286392.3724089 ,[0.00332515] ,[-0.00574396] ,[0.0741026]
1675286392.3920166 ,[0.00320208] ,[-0.00550554] ,[0.07421907]
1675286392.4116561 ,[0.00310363] ,[-0.0053147] ,[0.07432641]
1675286392.430624 ,[0.00302487] ,[-0.00516194] ,[0.07442534]
1675286392.4490123 ,[0.00296188] ,[-0.00503964] ,[0.07451652]
1675286392.4706092 ,[0.00291148] ,[-0.0049417] ,[0.07460055]
1675286392.4899287 ,[0.00287117] ,[-0.00486325] ,[0.074678]
1675286392.5098073 ,[0.00283893] ,[-0.00480041] ,[0.07474937]
1675286392.5275464 ,[0.00281314] ,[-0.00475004] ,[0.07481516]
1675286392.5472453 ,[0.00279252] ,[-0.00470965] ,[0.07487578]
1675286392.5657547 ,[0.00277603] ,[-0.00471022] ,[0.07508623]
1675286392.5841694 ,[0.00276284] ,[-0.00464435] ,[0.07497105]
1675286392.6054027 ,[0.00275229] ,[-0.00459156] ,[0.0748649]
1675286392.626425 ,[0.00274386] ,[-0.00454925] ,[0.07476707]
1675286392.646741 ,[0.00273713] ,[-0.00451531] ,[0.07467691]
1675286392.6657212 ,[0.00324591] ,[0.00230069] ,[0.07481384]
1675286392.6841223 ,[0.00313876] ,[0.00089835] ,[0.07502915]
1675286392.7040844 ,[0.00305304] ,[-0.00022345] ,[0.07522758]
1675286392.724101 ,[0.00298447] ,[-0.00108785] ,[0.07525589]
1675286392.7432442 ,[0.00292962] ,[-0.0017793] ,[0.07528199]
